id_Estado,Estado,Fecha,Personas en riesgo de pobreza,% Riesgo Pobreza
AL,Alabama,2020,727.0,14.9
AL,Alabama,2019,627.0,12.9
AL,Alabama,2018,779.0,16.0
AL,Alabama,2017,735.0,15.3
AL,Alabama,2016,782.0,16.2
AL,Alabama,2015,784.0,16.3
AL,Alabama,2014,848.0,17.8
AL,Alabama,2013,891.0,18.5
AL,Alabama,2012,777.0,16.2
AL,Alabama,2011,732.0,15.4
AL,Alabama,2010,812.0,17.2
AL,Alabama,2009,770.0,16.6
AL,Alabama,2008,675.0,14.3
AL,Alabama,2007,662.0,14.5
AL,Alabama,2006,650.0,14.3
AL,Alabama,2005,750.0,16.7
AL,Alabama,2004,762.0,16.9
AL,Alabama,2003,663.0,15.0
AL,Alabama,2002,640.0,14.5
AL,Alabama,2001,696.0,15.9
AL,Alabama,2000,583.0,13.3
AL,Alabama,1999,668.0,15.2
AL,Alabama,1998,609.0,14.5
AL,Alabama,1997,665.0,15.7
AL,Alabama,1996,595.0,14.0
AL,Alabama,1995,882.0,20.1
AL,Alabama,1994,704.0,16.4
AL,Alabama,1993,725.0,17.4
AL,Alabama,1992,729.0,17.3
AL,Alabama,1991,786.0,18.8
AL,Alabama,1990,779.0,19.2
AL,Alabama,1989,770.0,18.9
AL,Alabama,1988,775.0,19.3
AL,Alabama,1987,851.0,21.3
AL,Alabama,1986,959.0,23.8
AL,Alabama,1985,821.0,20.6
AL,Alabama,1984,738.0,19.1
AL,Alabama,1983,909.0,23.0
AL,Alabama,1982,849.0,21.6
AL,Alabama,1981,935.0,24.1
AL,Alabama,1980,810.0,21.2
AK,Alaska,2020,94.0,13.3
AK,Alaska,2019,72.0,10.2
AK,Alaska,2018,94.0,13.1
AK,Alaska,2017,87.0,12.1
AK,Alaska,2016,89.0,12.6
AK,Alaska,2015,65.0,9.2
AK,Alaska,2014,82.0,11.9
AK,Alaska,2013,67.0,9.7
AK,Alaska,2012,70.0,10.0
AK,Alaska,2011,83.0,11.7
AK,Alaska,2010,87.0,12.5
AK,Alaska,2009,81.0,11.7
AK,Alaska,2008,55.0,8.2
AK,Alaska,2007,51.0,7.6
AK,Alaska,2006,58.0,8.9
AK,Alaska,2005,66.0,10.0
AK,Alaska,2004,59.0,9.1
AK,Alaska,2003,62.0,9.6
AK,Alaska,2002,56.0,8.8
AK,Alaska,2001,54.0,8.5
AK,Alaska,2000,47.0,7.6
AK,Alaska,1999,48.0,7.6
AK,Alaska,1998,60.0,9.4
AK,Alaska,1997,56.0,8.8
AK,Alaska,1996,54.0,8.2
AK,Alaska,1995,45.0,7.1
AK,Alaska,1994,61.0,10.2
AK,Alaska,1993,52.0,9.1
AK,Alaska,1992,58.0,10.2
AK,Alaska,1991,62.0,11.8
AK,Alaska,1990,57.0,11.4
AK,Alaska,1989,51.0,10.5
AK,Alaska,1988,53.0,11.0
AK,Alaska,1987,60.0,12.0
AK,Alaska,1986,59.0,11.4
AK,Alaska,1985,45.0,8.7
AK,Alaska,1984,49.0,9.6
AK,Alaska,1983,61.0,12.6
AK,Alaska,1982,46.0,10.6
AK,Alaska,1981,36.0,9.0
AK,Alaska,1980,36.0,9.6
AZ,Arizona,2020,807.0,10.8
AZ,Arizona,2019,725.0,9.9
AZ,Arizona,2018,929.0,12.8
AZ,Arizona,2017,951.0,13.6
AZ,Arizona,2016,1.108,16.1
AZ,Arizona,2015,1.156,17.2
AZ,Arizona,2014,1.409,21.2
AZ,Arizona,2013,1.163,17.8
AZ,Arizona,2012,1.26,19.0
AZ,Arizona,2011,1.128,17.2
AZ,Arizona,2010,1.208,18.8
AZ,Arizona,2009,1.381,21.2
AZ,Arizona,2008,1.172,18.0
AZ,Arizona,2007,912.0,14.3
AZ,Arizona,2006,902.0,14.4
AZ,Arizona,2005,917.0,15.2
AZ,Arizona,2004,830.0,14.4
AZ,Arizona,2003,749.0,13.5
AZ,Arizona,2002,735.0,13.5
AZ,Arizona,2001,778.0,14.6
AZ,Arizona,2000,607.0,11.7
AZ,Arizona,1999,616.0,12.2
AZ,Arizona,1998,812.0,16.6
AZ,Arizona,1997,797.0,17.2
AZ,Arizona,1996,980.0,20.5
AZ,Arizona,1995,700.0,16.1
AZ,Arizona,1994,673.0,15.9
AZ,Arizona,1993,615.0,15.4
AZ,Arizona,1992,607.0,15.8
AZ,Arizona,1991,532.0,14.8
AZ,Arizona,1990,484.0,13.7
AZ,Arizona,1989,502.0,14.1
AZ,Arizona,1988,491.0,14.1
AZ,Arizona,1987,444.0,12.8
AZ,Arizona,1986,484.0,14.3
AZ,Arizona,1985,345.0,10.7
AZ,Arizona,1984,569.0,18.2
AZ,Arizona,1983,469.0,16.3
AZ,Arizona,1982,408.0,14.8
AZ,Arizona,1981,323.0,11.7
AZ,Arizona,1980,354.0,12.8
AR,Arkansas,2020,422.0,14.2
AR,Arkansas,2019,412.0,14.1
AR,Arkansas,2018,462.0,15.9
AR,Arkansas,2017,436.0,14.9
AR,Arkansas,2016,471.0,16.0
AR,Arkansas,2015,475.0,16.1
AR,Arkansas,2014,532.0,18.4
AR,Arkansas,2013,395.0,13.9
AR,Arkansas,2012,584.0,20.1
AR,Arkansas,2011,545.0,18.7
AR,Arkansas,2010,440.0,15.3
AR,Arkansas,2009,538.0,18.9
AR,Arkansas,2008,431.0,15.3
AR,Arkansas,2007,387.0,13.8
AR,Arkansas,2006,487.0,17.7
AR,Arkansas,2005,382.0,13.8
AR,Arkansas,2004,412.0,15.1
AR,Arkansas,2003,474.0,17.8
AR,Arkansas,2002,532.0,19.8
AR,Arkansas,2001,472.0,17.8
AR,Arkansas,2000,436.0,16.5
AR,Arkansas,1999,384.0,14.7
AR,Arkansas,1998,377.0,14.7
AR,Arkansas,1997,515.0,19.7
AR,Arkansas,1996,449.0,17.2
AR,Arkansas,1995,376.0,14.9
AR,Arkansas,1994,369.0,15.3
AR,Arkansas,1993,484.0,20.0
AR,Arkansas,1992,430.0,17.5
AR,Arkansas,1991,425.0,17.3
AR,Arkansas,1990,472.0,19.6
AR,Arkansas,1989,442.0,18.3
AR,Arkansas,1988,527.0,21.6
AR,Arkansas,1987,537.0,21.8
AR,Arkansas,1986,499.0,21.3
AR,Arkansas,1985,541.0,22.9
AR,Arkansas,1984,564.0,23.9
AR,Arkansas,1983,492.0,21.5
AR,Arkansas,1982,527.0,23.8
AR,Arkansas,1981,541.0,24.1
AR,Arkansas,1980,484.0,21.5
CA,California,2020,4.318,11.0
CA,California,2019,3.98,10.1
CA,California,2018,4.664,11.9
CA,California,2017,4.759,12.1
CA,California,2016,5.435,13.9
CA,California,2015,5.441,13.9
CA,California,2014,6.112,15.8
CA,California,2013,5.754,15.1
CA,California,2012,6.015,15.9
CA,California,2011,6.352,16.9
CA,California,2010,6.073,16.3
CA,California,2009,5.638,15.3
CA,California,2008,5.344,14.6
CA,California,2007,4.589,12.7
CA,California,2006,4.427,12.2
CA,California,2005,4.716,13.2
CA,California,2004,4.724,13.2
CA,California,2003,4.634,13.1
CA,California,2002,4.605,13.1
CA,California,2001,4.321,12.6
CA,California,2000,4.294,12.7
CA,California,1999,4.733,14.0
CA,California,1998,5.118,15.4
CA,California,1997,5.459,16.6
CA,California,1996,5.472,16.9
CA,California,1995,5.342,16.7
CA,California,1994,5.658,17.9
CA,California,1993,5.803,18.2
CA,California,1992,5.197,16.4
CA,California,1991,4.825,15.7
CA,California,1990,4.128,13.9
CA,California,1989,3.772,12.9
CA,California,1988,3.687,13.2
CA,California,1987,3.443,12.3
CA,California,1986,3.453,12.7
CA,California,1985,3.596,13.6
CA,California,1984,3.375,13.2
CA,California,1983,3.755,14.9
CA,California,1982,3.475,14.1
CA,California,1981,3.216,13.3
CA,California,1980,2.619,11.0
NC,North Carolina,2020,1.449,13.7
NC,North Carolina,2019,1.324,12.7
NC,North Carolina,2018,1.355,13.1
NC,North Carolina,2017,1.567,15.2
NC,North Carolina,2016,1.363,13.6
NC,North Carolina,2015,1.509,15.3
NC,North Carolina,2014,1.678,17.1
NC,North Carolina,2013,1.419,14.7
NC,North Carolina,2012,1.652,17.2
NC,North Carolina,2011,1.459,15.4
NC,North Carolina,2010,1.633,17.4
NC,North Carolina,2009,1.576,16.9
NC,North Carolina,2008,1.285,13.9
NC,North Carolina,2007,1.423,15.5
NC,North Carolina,2006,1.225,13.8
NC,North Carolina,2005,1.115,13.1
NC,North Carolina,2004,1.229,14.6
NC,North Carolina,2003,1.289,15.7
NC,North Carolina,2002,1.165,14.3
NC,North Carolina,2001,1.013,12.5
NC,North Carolina,2000,1.0,12.5
NC,North Carolina,1999,1.069,13.8
NC,North Carolina,1998,1.039,14.0
NC,North Carolina,1997,839.0,11.4
NC,North Carolina,1996,885.0,12.2
NC,North Carolina,1995,877.0,12.6
NC,North Carolina,1994,980.0,14.2
NC,North Carolina,1993,966.0,14.4
NC,North Carolina,1992,1.08,15.8
NC,North Carolina,1991,964.0,14.5
NC,North Carolina,1990,829.0,13.0
NC,North Carolina,1989,770.0,12.2
NC,North Carolina,1988,796.0,12.6
NC,North Carolina,1987,853.0,13.8
NC,North Carolina,1986,884.0,14.3
NC,North Carolina,1985,863.0,14.2
NC,North Carolina,1984,860.0,14.6
NC,North Carolina,1983,933.0,15.8
NC,North Carolina,1982,1.201,20.3
NC,North Carolina,1981,1.016,17.5
NC,North Carolina,1980,877.0,15.0
SC,South Carolina,2020,686.0,13.3
SC,South Carolina,2019,775.0,15.1
SC,South Carolina,2018,642.0,12.8
SC,South Carolina,2017,756.0,15.2
SC,South Carolina,2016,690.0,14.1
SC,South Carolina,2015,683.0,14.3
SC,South Carolina,2014,788.0,16.5
SC,South Carolina,2013,904.0,19.3
SC,South Carolina,2012,779.0,16.7
SC,South Carolina,2011,874.0,19.0
SC,South Carolina,2010,773.0,16.9
SC,South Carolina,2009,618.0,13.7
SC,South Carolina,2008,624.0,14.0
SC,South Carolina,2007,617.0,14.1
SC,South Carolina,2006,474.0,11.2
SC,South Carolina,2005,626.0,15.0
SC,South Carolina,2004,615.0,14.9
SC,South Carolina,2003,516.0,12.7
SC,South Carolina,2002,568.0,14.3
SC,South Carolina,2001,603.0,15.1
SC,South Carolina,2000,441.0,11.1
SC,South Carolina,1999,445.0,11.7
SC,South Carolina,1998,527.0,13.7
SC,South Carolina,1997,500.0,13.1
SC,South Carolina,1996,482.0,13.0
SC,South Carolina,1995,744.0,19.9
SC,South Carolina,1994,501.0,13.8
SC,South Carolina,1993,678.0,18.7
SC,South Carolina,1992,697.0,19.0
SC,South Carolina,1991,582.0,16.4
SC,South Carolina,1990,548.0,16.2
SC,South Carolina,1989,585.0,17.0
SC,South Carolina,1988,528.0,15.5
SC,South Carolina,1987,512.0,15.6
SC,South Carolina,1986,569.0,17.3
SC,South Carolina,1985,489.0,15.2
SC,South Carolina,1984,561.0,17.2
SC,South Carolina,1983,687.0,20.8
SC,South Carolina,1982,701.0,21.2
SC,South Carolina,1981,615.0,18.4
SC,South Carolina,1980,534.0,16.8
CO,Colorado,2020,548.0,9.5
CO,Colorado,2019,535.0,9.3
CO,Colorado,2018,521.0,9.1
CO,Colorado,2017,489.0,8.9
CO,Colorado,2016,467.0,8.5
CO,Colorado,2015,538.0,9.9
CO,Colorado,2014,661.0,12.3
CO,Colorado,2013,569.0,10.7
CO,Colorado,2012,613.0,11.9
CO,Colorado,2011,661.0,13.2
CO,Colorado,2010,615.0,12.3
CO,Colorado,2009,613.0,12.3
CO,Colorado,2008,541.0,11.0
CO,Colorado,2007,478.0,9.8
CO,Colorado,2006,466.0,9.7
CO,Colorado,2005,530.0,11.4
CO,Colorado,2004,450.0,10.0
CO,Colorado,2003,436.0,9.7
CO,Colorado,2002,436.0,9.8
CO,Colorado,2001,383.0,8.7
CO,Colorado,2000,425.0,9.8
CO,Colorado,1999,366.0,8.5
CO,Colorado,1998,363.0,9.2
CO,Colorado,1997,320.0,8.2
CO,Colorado,1996,412.0,10.6
CO,Colorado,1995,335.0,8.8
CO,Colorado,1994,335.0,9.0
CO,Colorado,1993,354.0,9.9
CO,Colorado,1992,376.0,10.8
CO,Colorado,1991,347.0,10.4
CO,Colorado,1990,461.0,13.7
CO,Colorado,1989,393.0,12.1
CO,Colorado,1988,405.0,12.5
CO,Colorado,1987,398.0,12.5
CO,Colorado,1986,426.0,13.5
CO,Colorado,1985,324.0,10.2
CO,Colorado,1984,274.0,8.9
CO,Colorado,1983,390.0,12.6
CO,Colorado,1982,387.0,12.6
CO,Colorado,1981,285.0,9.6
CO,Colorado,1980,247.0,8.6
CT,Connecticut,2020,389.0,11.2
CT,Connecticut,2019,291.0,8.3
CT,Connecticut,2018,348.0,10.2
CT,Connecticut,2017,377.0,10.6
CT,Connecticut,2016,351.0,9.8
CT,Connecticut,2015,324.0,9.1
CT,Connecticut,2014,308.0,8.6
CT,Connecticut,2013,396.0,10.9
CT,Connecticut,2012,363.0,10.3
CT,Connecticut,2011,356.0,10.1
CT,Connecticut,2010,303.0,8.6
CT,Connecticut,2009,292.0,8.4
CT,Connecticut,2008,276.0,8.1
CT,Connecticut,2007,309.0,8.9
CT,Connecticut,2006,275.0,8.0
CT,Connecticut,2005,326.0,9.3
CT,Connecticut,2004,352.0,10.1
CT,Connecticut,2003,278.0,8.1
CT,Connecticut,2002,279.0,8.3
CT,Connecticut,2001,249.0,7.3
CT,Connecticut,2000,258.0,7.7
CT,Connecticut,1999,246.0,7.2
CT,Connecticut,1998,310.0,9.5
CT,Connecticut,1997,282.0,8.6
CT,Connecticut,1996,392.0,11.7
CT,Connecticut,1995,318.0,9.7
CT,Connecticut,1994,344.0,10.8
CT,Connecticut,1993,277.0,8.5
CT,Connecticut,1992,321.0,9.8
CT,Connecticut,1991,287.0,8.6
CT,Connecticut,1990,196.0,6.0
CT,Connecticut,1989,90.0,2.9
CT,Connecticut,1988,128.0,4.0
CT,Connecticut,1987,207.0,6.6
CT,Connecticut,1986,186.0,6.0
CT,Connecticut,1985,237.0,7.6
CT,Connecticut,1984,218.0,6.9
CT,Connecticut,1983,276.0,8.8
CT,Connecticut,1982,254.0,8.1
CT,Connecticut,1981,254.0,8.2
CT,Connecticut,1980,255.0,8.3
ND,North Dakota,2020,80.0,10.7
ND,North Dakota,2019,61.0,8.1
ND,North Dakota,2018,72.0,9.7
ND,North Dakota,2017,92.0,12.4
ND,North Dakota,2016,83.0,11.1
ND,North Dakota,2015,82.0,10.7
ND,North Dakota,2014,71.0,9.7
ND,North Dakota,2013,94.0,13.2
ND,North Dakota,2012,79.0,11.4
ND,North Dakota,2011,67.0,9.9
ND,North Dakota,2010,82.0,12.6
ND,North Dakota,2009,69.0,10.9
ND,North Dakota,2008,74.0,11.8
ND,North Dakota,2007,57.0,9.3
ND,North Dakota,2006,70.0,11.4
ND,North Dakota,2005,70.0,11.2
ND,North Dakota,2004,61.0,9.7
ND,North Dakota,2003,61.0,9.7
ND,North Dakota,2002,73.0,11.6
ND,North Dakota,2001,86.0,13.8
ND,North Dakota,2000,65.0,10.4
ND,North Dakota,1999,81.0,13.1
ND,North Dakota,1998,97.0,15.1
ND,North Dakota,1997,87.0,13.6
ND,North Dakota,1996,69.0,11.0
ND,North Dakota,1995,76.0,12.0
ND,North Dakota,1994,65.0,10.4
ND,North Dakota,1993,70.0,11.2
ND,North Dakota,1992,74.0,12.1
ND,North Dakota,1991,92.0,14.5
ND,North Dakota,1990,87.0,13.7
ND,North Dakota,1989,79.0,12.2
ND,North Dakota,1988,76.0,11.6
ND,North Dakota,1987,75.0,11.4
ND,North Dakota,1986,88.0,13.5
ND,North Dakota,1985,108.0,15.9
ND,North Dakota,1984,106.0,15.4
ND,North Dakota,1983,103.0,15.0
ND,North Dakota,1982,85.0,12.9
ND,North Dakota,1981,89.0,14.2
ND,North Dakota,1980,99.0,15.5
SD,South Dakota,2020,102.0,11.6
SD,South Dakota,2019,91.0,10.6
SD,South Dakota,2018,90.0,10.6
SD,South Dakota,2017,93.0,10.7
SD,South Dakota,2016,124.0,14.5
SD,South Dakota,2015,118.0,13.9
SD,South Dakota,2014,109.0,12.8
SD,South Dakota,2013,110.0,13.3
SD,South Dakota,2012,106.0,12.8
SD,South Dakota,2011,117.0,14.5
SD,South Dakota,2010,109.0,13.6
SD,South Dakota,2009,113.0,14.1
SD,South Dakota,2008,104.0,13.1
SD,South Dakota,2007,74.0,9.4
SD,South Dakota,2006,82.0,10.7
SD,South Dakota,2005,90.0,11.8
SD,South Dakota,2004,102.0,13.5
SD,South Dakota,2003,95.0,12.7
SD,South Dakota,2002,85.0,11.5
SD,South Dakota,2001,62.0,8.4
SD,South Dakota,2000,79.0,10.7
SD,South Dakota,1999,55.0,7.7
SD,South Dakota,1998,77.0,10.8
SD,South Dakota,1997,117.0,16.5
SD,South Dakota,1996,82.0,11.8
SD,South Dakota,1995,103.0,14.5
SD,South Dakota,1994,107.0,14.5
SD,South Dakota,1993,102.0,14.2
SD,South Dakota,1992,106.0,15.1
SD,South Dakota,1991,96.0,14.0
SD,South Dakota,1990,93.0,13.3
SD,South Dakota,1989,92.0,13.2
SD,South Dakota,1988,101.0,14.2
SD,South Dakota,1987,109.0,15.2
SD,South Dakota,1986,118.0,17.0
SD,South Dakota,1985,119.0,17.3
SD,South Dakota,1984,100.0,14.5
SD,South Dakota,1983,127.0,18.4
SD,South Dakota,1982,114.0,16.8
SD,South Dakota,1981,132.0,19.5
SD,South Dakota,1980,127.0,18.8
DE,Delaware,2020,103.0,10.5
DE,Delaware,2019,63.0,6.5
DE,Delaware,2018,72.0,7.4
DE,Delaware,2017,85.0,8.8
DE,Delaware,2016,110.0,11.6
DE,Delaware,2015,106.0,11.1
DE,Delaware,2014,103.0,11.0
DE,Delaware,2013,102.0,11.2
DE,Delaware,2012,121.0,13.5
DE,Delaware,2011,123.0,13.7
DE,Delaware,2010,109.0,12.2
DE,Delaware,2009,109.0,12.3
DE,Delaware,2008,82.0,9.6
DE,Delaware,2007,80.0,9.3
DE,Delaware,2006,80.0,9.3
DE,Delaware,2005,78.0,9.2
DE,Delaware,2004,74.0,9.0
DE,Delaware,2003,60.0,7.3
DE,Delaware,2002,73.0,9.1
DE,Delaware,2001,53.0,6.7
DE,Delaware,2000,65.0,8.4
DE,Delaware,1999,80.0,10.4
DE,Delaware,1998,80.0,10.3
DE,Delaware,1997,72.0,9.6
DE,Delaware,1996,63.0,8.6
DE,Delaware,1995,74.0,10.3
DE,Delaware,1994,57.0,8.3
DE,Delaware,1993,73.0,10.2
DE,Delaware,1992,55.0,7.8
DE,Delaware,1991,53.0,7.5
DE,Delaware,1990,48.0,6.9
DE,Delaware,1989,68.0,10.0
DE,Delaware,1988,57.0,8.6
DE,Delaware,1987,42.0,6.6
DE,Delaware,1986,79.0,12.4
DE,Delaware,1985,71.0,11.4
DE,Delaware,1984,63.0,10.3
DE,Delaware,1983,52.0,8.6
DE,Delaware,1982,70.0,11.5
DE,Delaware,1981,72.0,12.3
DE,Delaware,1980,68.0,11.8
FL,Florida,2020,2.861,13.2
FL,Florida,2019,2.455,11.5
FL,Florida,2018,2.883,13.7
FL,Florida,2017,2.809,13.4
FL,Florida,2016,2.659,13.0
FL,Florida,2015,3.253,16.2
FL,Florida,2014,3.282,16.7
FL,Florida,2013,2.882,14.8
FL,Florida,2012,2.926,15.3
FL,Florida,2011,2.822,14.9
FL,Florida,2010,3.006,16.0
FL,Florida,2009,2.676,14.6
FL,Florida,2008,2.37,13.1
FL,Florida,2007,2.25,12.5
FL,Florida,2006,2.068,11.5
FL,Florida,2005,1.975,11.1
FL,Florida,2004,2.028,11.6
FL,Florida,2003,2.148,12.7
FL,Florida,2002,2.058,12.6
FL,Florida,2001,2.077,12.7
FL,Florida,2000,1.754,11.0
FL,Florida,1999,1.937,12.4
FL,Florida,1998,1.923,13.1
FL,Florida,1997,2.056,14.3
FL,Florida,1996,2.037,14.2
FL,Florida,1995,2.321,16.2
FL,Florida,1994,2.128,14.9
FL,Florida,1993,2.507,17.8
FL,Florida,1992,2.139,15.6
FL,Florida,1991,2.069,15.4
FL,Florida,1990,1.896,14.4
FL,Florida,1989,1.59,12.5
FL,Florida,1988,1.704,13.6
FL,Florida,1987,1.523,12.4
FL,Florida,1986,1.342,11.4
FL,Florida,1985,1.551,13.4
FL,Florida,1984,1.693,15.1
FL,Florida,1983,1.595,14.7
FL,Florida,1982,1.601,15.2
FL,Florida,1981,1.704,16.6
FL,Florida,1980,1.692,16.7
GA,Georgia,2020,1.396,13.2
GA,Georgia,2019,1.249,12.1
GA,Georgia,2018,1.548,14.8
GA,Georgia,2017,1.339,13.1
GA,Georgia,2016,1.58,15.4
GA,Georgia,2015,1.833,18.1
GA,Georgia,2014,1.676,16.8
GA,Georgia,2013,1.825,18.5
GA,Georgia,2012,1.752,18.1
GA,Georgia,2011,1.783,18.4
GA,Georgia,2010,1.814,18.8
GA,Georgia,2009,1.775,18.4
GA,Georgia,2008,1.477,15.5
GA,Georgia,2007,1.294,13.6
GA,Georgia,2006,1.172,12.6
GA,Georgia,2005,1.298,14.4
GA,Georgia,2004,1.132,13.0
GA,Georgia,2003,1.014,11.9
GA,Georgia,2002,939.0,11.2
GA,Georgia,2001,1.069,12.9
GA,Georgia,2000,982.0,12.1
GA,Georgia,1999,1.011,12.8
GA,Georgia,1998,1.034,13.5
GA,Georgia,1997,1.109,14.5
GA,Georgia,1996,1.097,14.8
GA,Georgia,1995,878.0,12.1
GA,Georgia,1994,1.012,14.0
GA,Georgia,1993,919.0,13.5
GA,Georgia,1992,1.177,17.7
GA,Georgia,1991,1.077,17.2
GA,Georgia,1990,1.001,15.8
GA,Georgia,1989,929.0,15.0
GA,Georgia,1988,875.0,14.0
GA,Georgia,1987,883.0,14.6
GA,Georgia,1986,879.0,14.6
GA,Georgia,1985,1.037,17.7
GA,Georgia,1984,981.0,16.9
GA,Georgia,1983,1.05,18.8
GA,Georgia,1982,1.074,19.6
GA,Georgia,1981,881.0,16.3
GA,Georgia,1980,727.0,13.9
HI,Hawaii,2020,150.0,10.9
HI,Hawaii,2019,115.0,8.4
HI,Hawaii,2018,128.0,9.2
HI,Hawaii,2017,149.0,10.6
HI,Hawaii,2016,129.0,9.3
HI,Hawaii,2015,151.0,10.9
HI,Hawaii,2014,147.0,10.8
HI,Hawaii,2013,142.0,10.6
HI,Hawaii,2012,188.0,13.8
HI,Hawaii,2011,162.0,12.1
HI,Hawaii,2010,162.0,12.4
HI,Hawaii,2009,156.0,12.5
HI,Hawaii,2008,125.0,9.9
HI,Hawaii,2007,94.0,7.5
HI,Hawaii,2006,116.0,9.2
HI,Hawaii,2005,110.0,8.6
HI,Hawaii,2004,106.0,8.6
HI,Hawaii,2003,117.0,9.3
HI,Hawaii,2002,138.0,11.3
HI,Hawaii,2001,138.0,11.4
HI,Hawaii,2000,106.0,8.9
HI,Hawaii,1999,133.0,10.8
HI,Hawaii,1998,131.0,10.9
HI,Hawaii,1997,164.0,13.9
HI,Hawaii,1996,142.0,12.1
HI,Hawaii,1995,122.0,10.3
HI,Hawaii,1994,97.0,8.7
HI,Hawaii,1993,91.0,8.0
HI,Hawaii,1992,133.0,11.2
HI,Hawaii,1991,90.0,7.7
HI,Hawaii,1990,121.0,11.0
HI,Hawaii,1989,122.0,11.3
HI,Hawaii,1988,117.0,11.1
HI,Hawaii,1987,95.0,8.8
HI,Hawaii,1986,109.0,10.7
HI,Hawaii,1985,109.0,10.7
HI,Hawaii,1984,92.0,9.3
HI,Hawaii,1983,129.0,12.9
HI,Hawaii,1982,132.0,13.2
HI,Hawaii,1981,108.0,11.3
HI,Hawaii,1980,81.0,8.5
ID,Idaho,2020,168.0,9.2
ID,Idaho,2019,127.0,7.1
ID,Idaho,2018,202.0,11.5
ID,Idaho,2017,199.0,11.5
ID,Idaho,2016,187.0,11.1
ID,Idaho,2015,204.0,12.3
ID,Idaho,2014,199.0,12.4
ID,Idaho,2013,200.0,12.4
ID,Idaho,2012,229.0,14.4
ID,Idaho,2011,248.0,15.7
ID,Idaho,2010,213.0,13.8
ID,Idaho,2009,209.0,13.7
ID,Idaho,2008,185.0,12.2
ID,Idaho,2007,149.0,9.9
ID,Idaho,2006,141.0,9.5
ID,Idaho,2005,143.0,9.9
ID,Idaho,2004,136.0,9.9
ID,Idaho,2003,138.0,10.2
ID,Idaho,2002,147.0,11.3
ID,Idaho,2001,151.0,11.5
ID,Idaho,2000,162.0,12.5
ID,Idaho,1999,175.0,14.1
ID,Idaho,1998,165.0,13.0
ID,Idaho,1997,183.0,14.7
ID,Idaho,1996,140.0,11.9
ID,Idaho,1995,167.0,14.5
ID,Idaho,1994,137.0,12.0
ID,Idaho,1993,150.0,13.1
ID,Idaho,1992,166.0,15.2
ID,Idaho,1991,144.0,13.9
ID,Idaho,1990,157.0,14.9
ID,Idaho,1989,126.0,12.4
ID,Idaho,1988,124.0,12.5
ID,Idaho,1987,150.0,15.1
ID,Idaho,1986,180.0,18.5
ID,Idaho,1985,159.0,16.0
ID,Idaho,1984,171.0,17.3
ID,Idaho,1983,174.0,17.7
ID,Idaho,1982,151.0,15.6
ID,Idaho,1981,171.0,17.7
ID,Idaho,1980,138.0,14.7
IL,Illinois,2020,997.0,8.0
IL,Illinois,2019,1.16,9.3
IL,Illinois,2018,1.292,10.3
IL,Illinois,2017,1.454,11.5
IL,Illinois,2016,1.517,12.1
IL,Illinois,2015,1.38,10.9
IL,Illinois,2014,1.756,13.7
IL,Illinois,2013,1.72,13.6
