Estado,Año,Mes,Tasa de desempleo,Id_estado
California,2007,Noviembre,5.7,CA
California,2007,Octubre,5.7,CA
California,2007,Septiembre,5.5,CA
California,2007,Agosto,5.4,CA
California,2007,Julio,5.3,CA
California,2007,Junio,5.2,CA
California,2007,Mayo,5.1,CA
California,2007,Abril,5.1,CA
California,2007,Marzo,5.0,CA
California,2007,Febrero,5.0,CA
California,2007,Enero,4.9,CA
California,2008,Diciembre,9.3,CA
California,2008,Noviembre,8.8,CA
California,2008,Octubre,8.4,CA
California,2008,Septiembre,8.0,CA
California,2008,Agosto,7.6,CA
California,2008,Julio,7.3,CA
California,2008,Junio,7.0,CA
California,2008,Mayo,6.7,CA
California,2008,Abril,6.4,CA
California,2008,Marzo,6.2,CA
California,2008,Febrero,6.0,CA
California,2008,Enero,5.9,CA
California,2009,Diciembre,12.5,CA
California,2009,Noviembre,12.4,CA
California,2009,Octubre,12.3,CA
California,2009,Septiembre,12.1,CA
California,2009,Agosto,12.0,CA
California,2009,Julio,11.8,CA
California,2009,Junio,11.7,CA
California,2009,Mayo,11.4,CA
California,2009,Abril,11.2,CA
California,2009,Marzo,10.8,CA
California,2009,Febrero,10.4,CA
California,2009,Enero,9.9,CA
California,2010,Diciembre,12.4,CA
California,2010,Noviembre,12.4,CA
California,2010,Octubre,12.4,CA
California,2010,Septiembre,12.4,CA
California,2010,Agosto,12.4,CA
California,2010,Julio,12.3,CA
California,2010,Junio,12.4,CA
California,2010,Mayo,12.5,CA
California,2010,Abril,12.5,CA
California,2010,Marzo,12.6,CA
California,2010,Febrero,12.6,CA
California,2010,Enero,12.6,CA
Colorado,2000,Diciembre,2.7,CO
Colorado,2000,Noviembre,2.7,CO
Colorado,2000,Octubre,2.7,CO
Colorado,2000,Septiembre,2.8,CO
Colorado,2000,Agosto,2.8,CO
Colorado,2000,Julio,2.8,CO
Colorado,2000,Junio,2.8,CO
Colorado,2000,Mayo,2.7,CO
Colorado,2000,Abril,2.7,CO
Colorado,2000,Marzo,2.7,CO
Colorado,2000,Febrero,2.7,CO
Colorado,2000,Enero,2.8,CO
Colorado,2001,Diciembre,5.5,CO
Colorado,2001,Noviembre,5.2,CO
Colorado,2001,Octubre,4.8,CO
Colorado,2001,Septiembre,4.4,CO
Colorado,2001,Agosto,4.0,CO
Colorado,2001,Julio,3.7,CO
Colorado,2001,Junio,3.4,CO
Colorado,2001,Mayo,3.3,CO
Colorado,2001,Abril,3.1,CO
Colorado,2001,Marzo,2.9,CO
Colorado,2001,Febrero,2.8,CO
Colorado,2001,Enero,2.7,CO
Colorado,2002,Diciembre,5.8,CO
Colorado,2002,Noviembre,5.7,CO
Colorado,2002,Octubre,5.6,CO
Colorado,2002,Septiembre,5.6,CO
Colorado,2002,Agosto,5.6,CO
Colorado,2002,Julio,5.6,CO
Colorado,2002,Junio,5.6,CO
Colorado,2002,Mayo,5.7,CO
Colorado,2002,Abril,5.7,CO
Colorado,2002,Marzo,5.8,CO
Colorado,2002,Febrero,5.8,CO
Colorado,2002,Enero,5.7,CO
Colorado,2003,Diciembre,5.9,CO
Colorado,2003,Noviembre,6.0,CO
Colorado,2003,Octubre,6.0,CO
Colorado,2003,Septiembre,6.1,CO
Colorado,2003,Agosto,6.2,CO
Colorado,2003,Julio,6.3,CO
Colorado,2003,Junio,6.3,CO
Colorado,2003,Mayo,6.3,CO
Colorado,2003,Abril,6.2,CO
Colorado,2003,Marzo,6.1,CO
Colorado,2003,Febrero,6.0,CO
Colorado,2003,Enero,5.9,CO
Colorado,2004,Diciembre,5.4,CO
Colorado,2004,Noviembre,5.4,CO
Colorado,2004,Octubre,5.5,CO
Colorado,2004,Septiembre,5.5,CO
Colorado,2004,Agosto,5.5,CO
Colorado,2004,Julio,5.5,CO
Colorado,2004,Junio,5.5,CO
Colorado,2004,Mayo,5.6,CO
Colorado,2004,Abril,5.6,CO
Colorado,2004,Marzo,5.7,CO
Colorado,2004,Febrero,5.8,CO
Colorado,2004,Enero,5.8,CO
Colorado,2005,Diciembre,4.7,CO
Colorado,2005,Noviembre,4.8,CO
Colorado,2005,Octubre,4.9,CO
Colorado,2005,Septiembre,4.9,CO
Colorado,2005,Agosto,4.9,CO
Colorado,2005,Julio,5.0,CO
Colorado,2005,Junio,5.1,CO
Colorado,2005,Mayo,5.2,CO
Colorado,2005,Abril,5.3,CO
Colorado,2005,Marzo,5.3,CO
Colorado,2005,Febrero,5.4,CO
Colorado,2005,Enero,5.4,CO
Colorado,2006,Diciembre,3.8,CO
Colorado,2006,Noviembre,3.9,CO
Colorado,2006,Octubre,4.1,CO
Colorado,2006,Septiembre,4.2,CO
Colorado,2006,Agosto,4.3,CO
Colorado,2006,Julio,4.3,CO
Colorado,2006,Junio,4.4,CO
Colorado,2006,Mayo,4.4,CO
Colorado,2006,Abril,4.4,CO
Colorado,2006,Marzo,4.4,CO
Colorado,2006,Febrero,4.5,CO
Colorado,2006,Enero,4.6,CO
Colorado,2007,Diciembre,4.1,CO
Colorado,2007,Noviembre,4.1,CO
Colorado,2007,Octubre,4.0,CO
Colorado,2007,Septiembre,3.9,CO
Colorado,2007,Agosto,3.7,CO
Colorado,2007,Julio,3.6,CO
Colorado,2007,Junio,3.5,CO
Colorado,2007,Mayo,3.4,CO
Colorado,2007,Abril,3.4,CO
Colorado,2007,Marzo,3.5,CO
Colorado,2007,Febrero,3.5,CO
Colorado,2007,Enero,3.7,CO
Colorado,2008,Diciembre,6.1,CO
Colorado,2008,Noviembre,5.7,CO
Colorado,2008,Octubre,5.4,CO
Colorado,2008,Septiembre,5.2,CO
Colorado,2008,Agosto,5.0,CO
Colorado,2008,Julio,4.8,CO
Colorado,2008,Junio,4.7,CO
Colorado,2008,Mayo,4.5,CO
Colorado,2008,Abril,4.4,CO
Colorado,2008,Marzo,4.3,CO
Colorado,2008,Febrero,4.2,CO
Colorado,2008,Enero,4.2,CO
Colorado,2009,Diciembre,8.6,CO
Colorado,2009,Noviembre,8.4,CO
Colorado,2009,Octubre,8.3,CO
Colorado,2009,Septiembre,8.2,CO
Colorado,2009,Agosto,8.1,CO
Colorado,2009,Julio,8.1,CO
Colorado,2009,Junio,8.1,CO
Colorado,2009,Mayo,8.0,CO
Colorado,2009,Abril,7.7,CO
Colorado,2009,Marzo,7.4,CO
Colorado,2009,Febrero,7.0,CO
Colorado,2009,Enero,6.6,CO
Colorado,2010,Diciembre,9.3,CO
Colorado,2010,Noviembre,9.4,CO
Colorado,2010,Octubre,9.4,CO
Colorado,2010,Septiembre,9.3,CO
Colorado,2010,Agosto,9.2,CO
Colorado,2010,Julio,9.1,CO
Colorado,2010,Junio,9.0,CO
Colorado,2010,Mayo,9.0,CO
Colorado,2010,Abril,9.1,CO
Colorado,2010,Marzo,9.1,CO
Colorado,2010,Febrero,9.0,CO
Colorado,2010,Enero,8.8,CO
Connecticut,2000,Diciembre,2.2,CT
Connecticut,2000,Noviembre,2.1,CT
Connecticut,2000,Octubre,2.1,CT
Connecticut,2000,Septiembre,2.1,CT
Connecticut,2000,Agosto,2.0,CT
Connecticut,2000,Julio,2.0,CT
Connecticut,2000,Junio,2.1,CT
Connecticut,2000,Mayo,2.1,CT
Connecticut,2000,Abril,2.1,CT
Connecticut,2000,Marzo,2.1,CT
Connecticut,2000,Febrero,2.2,CT
Connecticut,2000,Enero,2.2,CT
Connecticut,2001,Diciembre,3.5,CT
Connecticut,2001,Noviembre,3.4,CT
Connecticut,2001,Octubre,3.3,CT
Connecticut,2001,Septiembre,3.1,CT
Connecticut,2001,Agosto,3.0,CT
Connecticut,2001,Julio,2.9,CT
Connecticut,2001,Junio,2.8,CT
Connecticut,2001,Mayo,2.7,CT
Connecticut,2001,Abril,2.6,CT
Connecticut,2001,Marzo,2.5,CT
Connecticut,2001,Febrero,2.4,CT
Connecticut,2001,Enero,2.3,CT
Connecticut,2002,Diciembre,5.1,CT
Connecticut,2002,Noviembre,5.0,CT
Connecticut,2002,Octubre,4.9,CT
Connecticut,2002,Septiembre,4.8,CT
Connecticut,2002,Agosto,4.6,CT
Connecticut,2002,Julio,4.5,CT
Connecticut,2002,Junio,4.3,CT
Connecticut,2002,Mayo,4.2,CT
Connecticut,2002,Abril,4.1,CT
Connecticut,2002,Marzo,3.9,CT
Connecticut,2002,Febrero,3.8,CT
Connecticut,2002,Enero,3.6,CT
Connecticut,2003,Diciembre,5.3,CT
Connecticut,2003,Noviembre,5.4,CT
Connecticut,2003,Octubre,5.5,CT
Connecticut,2003,Septiembre,5.5,CT
Connecticut,2003,Agosto,5.6,CT
Connecticut,2003,Julio,5.6,CT
Connecticut,2003,Junio,5.6,CT
Connecticut,2003,Mayo,5.5,CT
Connecticut,2003,Abril,5.5,CT
Connecticut,2003,Marzo,5.4,CT
Connecticut,2003,Febrero,5.3,CT
Connecticut,2003,Enero,5.2,CT
Connecticut,2004,Diciembre,4.9,CT
Connecticut,2004,Noviembre,4.9,CT
Connecticut,2004,Octubre,4.9,CT
Connecticut,2004,Septiembre,5.0,CT
Connecticut,2004,Agosto,5.0,CT
Connecticut,2004,Julio,5.1,CT
Connecticut,2004,Junio,5.1,CT
Connecticut,2004,Mayo,5.2,CT
Connecticut,2004,Abril,5.2,CT
Connecticut,2004,Marzo,5.2,CT
Connecticut,2004,Febrero,5.3,CT
Connecticut,2004,Enero,5.3,CT
Connecticut,2005,Diciembre,4.6,CT
Connecticut,2005,Noviembre,4.7,CT
Connecticut,2005,Octubre,4.7,CT
Connecticut,2005,Septiembre,4.8,CT
Connecticut,2005,Agosto,4.8,CT
Connecticut,2005,Julio,4.8,CT
Connecticut,2005,Junio,4.8,CT
Connecticut,2005,Mayo,4.8,CT
Connecticut,2005,Abril,4.9,CT
Connecticut,2005,Marzo,4.9,CT
Connecticut,2005,Febrero,4.9,CT
Connecticut,2005,Enero,4.9,CT
Connecticut,2006,Diciembre,4.3,CT
Connecticut,2006,Noviembre,4.4,CT
Connecticut,2006,Octubre,4.4,CT
Connecticut,2006,Septiembre,4.4,CT
Connecticut,2006,Agosto,4.4,CT
Connecticut,2006,Julio,4.4,CT
Connecticut,2006,Junio,4.4,CT
Connecticut,2006,Mayo,4.4,CT
Connecticut,2006,Abril,4.4,CT
Connecticut,2006,Marzo,4.5,CT
Connecticut,2006,Febrero,4.5,CT
Connecticut,2006,Enero,4.6,CT
Connecticut,2007,Diciembre,4.7,CT
Connecticut,2007,Noviembre,4.7,CT
Connecticut,2007,Octubre,4.6,CT
Connecticut,2007,Septiembre,4.6,CT
Connecticut,2007,Agosto,4.5,CT
Connecticut,2007,Julio,4.4,CT
Connecticut,2007,Junio,4.4,CT
Connecticut,2007,Mayo,4.3,CT
Connecticut,2007,Abril,4.3,CT
Connecticut,2007,Marzo,4.3,CT
Connecticut,2007,Febrero,4.3,CT
Connecticut,2007,Enero,4.3,CT
Connecticut,2008,Diciembre,6.8,CT
Connecticut,2008,Noviembre,6.5,CT
Connecticut,2008,Octubre,6.3,CT
Connecticut,2008,Septiembre,6.0,CT
Connecticut,2008,Agosto,5.9,CT
Connecticut,2008,Julio,5.7,CT
Connecticut,2008,Junio,5.5,CT
Connecticut,2008,Mayo,5.3,CT
Connecticut,2008,Abril,5.1,CT
Connecticut,2008,Marzo,5.0,CT
Connecticut,2008,Febrero,4.9,CT
Connecticut,2008,Enero,4.8,CT
Connecticut,2009,Diciembre,9.4,CT
Connecticut,2009,Noviembre,9.2,CT
Connecticut,2009,Octubre,9.0,CT
Connecticut,2009,Septiembre,8.8,CT
Connecticut,2009,Agosto,8.6,CT
Connecticut,2009,Julio,8.4,CT
Connecticut,2009,Junio,8.3,CT
Connecticut,2009,Mayo,8.1,CT
Connecticut,2009,Abril,7.9,CT
Connecticut,2009,Marzo,7.7,CT
Connecticut,2009,Febrero,7.4,CT
Connecticut,2009,Enero,7.1,CT
Connecticut,2010,Diciembre,9.5,CT
Connecticut,2010,Noviembre,9.6,CT
Connecticut,2010,Octubre,9.6,CT
Connecticut,2010,Septiembre,9.5,CT
Connecticut,2010,Agosto,9.5,CT
Connecticut,2010,Julio,9.5,CT
Connecticut,2010,Junio,9.5,CT
Connecticut,2010,Mayo,9.6,CT
Connecticut,2010,Abril,9.6,CT
Connecticut,2010,Marzo,9.7,CT
Connecticut,2010,Febrero,9.6,CT
Connecticut,2010,Enero,9.5,CT
Delaware,2000,Diciembre,3.7,DE
Delaware,2000,Noviembre,3.7,DE
Delaware,2000,Octubre,3.7,DE
Delaware,2000,Septiembre,3.7,DE
Delaware,2000,Agosto,3.7,DE
Delaware,2000,Julio,3.7,DE
Delaware,2000,Junio,3.7,DE
Delaware,2000,Mayo,3.6,DE
Delaware,2000,Abril,3.5,DE
Delaware,2000,Marzo,3.5,DE
Delaware,2000,Febrero,3.4,DE
Delaware,2000,Enero,3.4,DE
Delaware,2001,Diciembre,4.0,DE
Delaware,2001,Noviembre,3.9,DE
Delaware,2001,Octubre,3.8,DE
Delaware,2001,Septiembre,3.6,DE
Delaware,2001,Agosto,3.5,DE
Delaware,2001,Julio,3.4,DE
Delaware,2001,Junio,3.3,DE
Delaware,2001,Mayo,3.3,DE
Delaware,2001,Abril,3.4,DE
Delaware,2001,Marzo,3.5,DE
Delaware,2001,Febrero,3.6,DE
Delaware,2001,Enero,3.6,DE
Delaware,2002,Diciembre,4.3,DE
Delaware,2002,Noviembre,4.2,DE
Delaware,2002,Octubre,4.1,DE
Delaware,2002,Septiembre,4.1,DE
Delaware,2002,Agosto,4.2,DE
Delaware,2002,Julio,4.3,DE
Delaware,2002,Junio,4.3,DE
Delaware,2002,Mayo,4.4,DE
Delaware,2002,Abril,4.4,DE
Delaware,2002,Marzo,4.4,DE
Delaware,2002,Febrero,4.3,DE
Delaware,2002,Enero,4.2,DE
Delaware,2003,Diciembre,4.2,DE
Delaware,2003,Noviembre,4.3,DE
Delaware,2003,Octubre,4.4,DE
Delaware,2003,Septiembre,4.4,DE
Delaware,2003,Agosto,4.5,DE
Delaware,2003,Julio,4.6,DE
Delaware,2003,Junio,4.6,DE
Delaware,2003,Mayo,4.6,DE
Delaware,2003,Abril,4.6,DE
Delaware,2003,Marzo,4.5,DE
Delaware,2003,Febrero,4.5,DE
Delaware,2003,Enero,4.4,DE
Delaware,2004,Diciembre,4.5,DE
Delaware,2004,Noviembre,4.5,DE
Delaware,2004,Octubre,4.4,DE
Delaware,2004,Septiembre,4.4,DE
Delaware,2004,Agosto,4.4,DE
Delaware,2004,Julio,4.3,DE
Delaware,2004,Junio,4.3,DE
Delaware,2004,Mayo,4.2,DE
Delaware,2004,Abril,4.2,DE
Delaware,2004,Marzo,4.2,DE
Delaware,2004,Febrero,4.1,DE
Delaware,2004,Enero,4.1,DE
Delaware,2005,Diciembre,4.4,DE
Delaware,2005,Noviembre,4.5,DE
Delaware,2005,Octubre,4.5,DE
Delaware,2005,Septiembre,4.6,DE
Delaware,2005,Agosto,4.6,DE
Delaware,2005,Julio,4.5,DE
Delaware,2005,Junio,4.5,DE
Delaware,2005,Mayo,4.5,DE
Delaware,2005,Abril,4.5,DE
Delaware,2005,Marzo,4.5,DE
Delaware,2005,Febrero,4.5,DE
Delaware,2005,Enero,4.5,DE
Delaware,2006,Diciembre,3.6,DE
Delaware,2006,Noviembre,3.6,DE
Delaware,2006,Octubre,3.7,DE
Delaware,2006,Septiembre,3.8,DE
Delaware,2006,Agosto,3.9,DE
Delaware,2006,Julio,3.9,DE
Delaware,2006,Junio,4.0,DE
Delaware,2006,Mayo,4.0,DE
Delaware,2006,Abril,4.0,DE
Delaware,2006,Marzo,4.0,DE
Delaware,2006,Febrero,4.1,DE
Delaware,2006,Enero,4.3,DE
Delaware,2007,Diciembre,3.8,DE
Delaware,2007,Noviembre,3.7,DE
Delaware,2007,Octubre,3.7,DE
Delaware,2007,Septiembre,3.6,DE
Delaware,2007,Agosto,3.5,DE
Delaware,2007,Julio,3.5,DE
Delaware,2007,Junio,3.5,DE
Delaware,2007,Mayo,3.6,DE
Delaware,2007,Abril,3.6,DE
Delaware,2007,Marzo,3.6,DE
Delaware,2007,Febrero,3.6,DE
Delaware,2007,Enero,3.6,DE
Delaware,2008,Diciembre,6.8,DE
Delaware,2008,Noviembre,6.3,DE
Delaware,2008,Octubre,6.0,DE
Delaware,2008,Septiembre,5.6,DE
Delaware,2008,Agosto,5.3,DE
Delaware,2008,Julio,5.0,DE
Delaware,2008,Junio,4.7,DE
Delaware,2008,Mayo,4.5,DE
Delaware,2008,Abril,4.2,DE
Delaware,2008,Marzo,4.1,DE
Delaware,2008,Febrero,4.0,DE
Delaware,2008,Enero,3.9,DE
Delaware,2009,Diciembre,9.0,DE
Delaware,2009,Noviembre,8.9,DE
Delaware,2009,Octubre,8.8,DE
Delaware,2009,Septiembre,8.7,DE
Delaware,2009,Agosto,8.6,DE
Delaware,2009,Julio,8.5,DE
Delaware,2009,Junio,8.4,DE
Delaware,2009,Mayo,8.3,DE
Delaware,2009,Abril,8.2,DE
Delaware,2009,Marzo,7.9,DE
Delaware,2009,Febrero,7.6,DE
Delaware,2009,Enero,7.2,DE
Delaware,2010,Diciembre,8.2,DE
Delaware,2010,Noviembre,8.4,DE
Delaware,2010,Octubre,8.5,DE
Delaware,2010,Septiembre,8.5,DE
Delaware,2010,Agosto,8.5,DE
Delaware,2010,Julio,8.6,DE
Delaware,2010,Junio,8.6,DE
Delaware,2010,Mayo,8.7,DE
Delaware,2010,Abril,8.8,DE
Delaware,2010,Marzo,9.0,DE
Delaware,2010,Febrero,9.0,DE
Delaware,2010,Enero,9.1,DE
Florida,2000,Diciembre,3.8,FL
Florida,2000,Noviembre,3.8,FL
Florida,2000,Octubre,3.7,FL
Florida,2000,Septiembre,3.7,FL
Florida,2000,Agosto,3.8,FL
Florida,2000,Julio,3.8,FL
Florida,2000,Junio,3.8,FL
Florida,2000,Mayo,3.8,FL
Florida,2000,Abril,3.8,FL
Florida,2000,Marzo,3.7,FL
Florida,2000,Febrero,3.7,FL
Florida,2000,Enero,3.7,FL
Florida,2001,Diciembre,5.2,FL
Florida,2001,Noviembre,5.1,FL
Florida,2001,Octubre,5.0,FL
Florida,2001,Septiembre,4.6,FL
Florida,2001,Agosto,4.5,FL
Florida,2001,Julio,4.3,FL
Florida,2001,Junio,4.2,FL
Florida,2001,Mayo,4.2,FL
Florida,2001,Abril,4.1,FL
Florida,2001,Marzo,4.0,FL
Florida,2001,Febrero,4.0,FL
Florida,2001,Enero,3.9,FL
Florida,2002,Diciembre,4.7,FL
Florida,2002,Noviembre,4.8,FL
Florida,2002,Octubre,4.8,FL
Florida,2002,Septiembre,4.8,FL
Florida,2002,Agosto,4.9,FL
Florida,2002,Julio,4.9,FL
Florida,2002,Junio,5.0,FL
Florida,2002,Mayo,5.0,FL
Florida,2002,Abril,5.1,FL
Florida,2002,Marzo,5.1,FL
Florida,2002,Febrero,5.2,FL
Florida,2002,Enero,5.2,FL
Florida,2003,Diciembre,4.1,FL
Florida,2003,Noviembre,4.1,FL
Florida,2003,Octubre,4.2,FL
Florida,2003,Septiembre,4.4,FL
Florida,2003,Agosto,4.5,FL
Florida,2003,Julio,4.5,FL
Florida,2003,Junio,4.6,FL
Florida,2003,Mayo,4.6,FL
Florida,2003,Abril,4.6,FL
Florida,2003,Marzo,4.6,FL
Florida,2003,Febrero,4.7,FL
Florida,2003,Enero,4.7,FL
Florida,2004,Diciembre,3.4,FL
Florida,2004,Noviembre,3.5,FL
Florida,2004,Octubre,3.6,FL
Florida,2004,Septiembre,3.6,FL
Florida,2004,Agosto,3.7,FL
Florida,2004,Julio,3.7,FL
Florida,2004,Junio,3.8,FL
Florida,2004,Mayo,3.9,FL
Florida,2004,Abril,3.9,FL
Florida,2004,Marzo,3.9,FL
Florida,2004,Febrero,4.0,FL
Florida,2004,Enero,4.0,FL
Florida,2005,Diciembre,2.5,FL
Florida,2005,Noviembre,2.5,FL
Florida,2005,Octubre,2.6,FL
Florida,2005,Septiembre,2.6,FL
Florida,2005,Agosto,2.7,FL
Florida,2005,Julio,2.8,FL
Florida,2005,Junio,2.8,FL
Florida,2005,Mayo,3.0,FL
Florida,2005,Abril,3.1,FL
Florida,2005,Marzo,3.2,FL
Florida,2005,Febrero,3.3,FL
Florida,2005,Enero,3.4,FL
Florida,2006,Diciembre,2.6,FL
Florida,2006,Noviembre,2.6,FL
Florida,2006,Octubre,2.5,FL
Florida,2006,Septiembre,2.5,FL
Florida,2006,Agosto,2.5,FL
Florida,2006,Julio,2.5,FL
Florida,2006,Junio,2.4,FL
Florida,2006,Mayo,2.4,FL
Florida,2006,Abril,2.4,FL
Florida,2006,Marzo,2.4,FL
Florida,2006,Febrero,2.4,FL
Florida,2006,Enero,2.4,FL
Florida,2007,Diciembre,4.0,FL
Florida,2007,Noviembre,3.9,FL
Florida,2007,Octubre,3.7,FL
Florida,2007,Septiembre,3.6,FL
Florida,2007,Agosto,3.4,FL
Florida,2007,Julio,3.3,FL
Florida,2007,Junio,3.2,FL
Florida,2007,Mayo,3.1,FL
Florida,2007,Abril,3.0,FL
Florida,2007,Marzo,2.9,FL
Florida,2007,Febrero,2.8,FL
Florida,2007,Enero,2.7,FL
Florida,2008,Diciembre,7.4,FL
Florida,2008,Noviembre,7.1,FL
Florida,2008,Octubre,6.7,FL
Florida,2008,Septiembre,6.4,FL
Florida,2008,Agosto,6.1,FL
Florida,2008,Julio,5.8,FL
Florida,2008,Junio,5.5,FL
Florida,2008,Mayo,5.2,FL
Florida,2008,Abril,4.9,FL
Florida,2008,Marzo,4.6,FL
Florida,2008,Febrero,4.4,FL
Florida,2008,Enero,4.2,FL
Florida,2009,Diciembre,10.8,FL
Florida,2009,Noviembre,10.7,FL
Florida,2009,Octubre,10.5,FL
Florida,2009,Septiembre,10.3,FL
Florida,2009,Agosto,10.1,FL
Florida,2009,Julio,9.9,FL
Florida,2009,Junio,9.7,FL
Florida,2009,Mayo,9.4,FL
Florida,2009,Abril,8.8,FL
Florida,2009,Marzo,8.5,FL
Florida,2009,Febrero,8.2,FL
Florida,2009,Enero,7.8,FL
Florida,2010,Diciembre,10.7,FL
Florida,2010,Noviembre,10.8,FL
Florida,2010,Octubre,10.8,FL
Florida,2010,Septiembre,10.8,FL
Florida,2010,Agosto,10.8,FL
Florida,2010,Julio,10.8,FL
Florida,2010,Junio,10.8,FL
Florida,2010,Mayo,10.8,FL
Florida,2010,Abril,10.9,FL
Florida,2010,Marzo,10.9,FL
Florida,2010,Febrero,10.9,FL
Florida,2010,Enero,10.9,FL
Georgia,2000,Diciembre,3.4,GA
Georgia,2000,Noviembre,3.4,GA
Georgia,2000,Octubre,3.4,GA
Georgia,2000,Septiembre,3.5,GA
Georgia,2000,Agosto,3.5,GA
Georgia,2000,Julio,3.6,GA
Georgia,2000,Junio,3.6,GA
Georgia,2000,Mayo,3.6,GA
Georgia,2000,Abril,3.6,GA
Georgia,2000,Marzo,3.6,GA
Georgia,2000,Febrero,3.6,GA
Georgia,2000,Enero,3.6,GA
Georgia,2001,Diciembre,5.1,GA
Georgia,2001,Noviembre,4.9,GA
Georgia,2001,Octubre,4.7,GA
