Estado,Año,Mes,Tasa de desempleo,Id_estado
Massachusetts,2008,Noviembre,6.3,MA
Massachusetts,2008,Octubre,6.0,MA
Massachusetts,2008,Septiembre,5.7,MA
Massachusetts,2008,Agosto,5.5,MA
Massachusetts,2008,Julio,5.3,MA
Massachusetts,2008,Junio,5.1,MA
Massachusetts,2008,Mayo,4.9,MA
Massachusetts,2008,Abril,4.8,MA
Massachusetts,2008,Marzo,4.6,MA
Massachusetts,2008,Febrero,4.6,MA
Massachusetts,2008,Enero,4.5,MA
Massachusetts,2009,Diciembre,8.5,MA
Massachusetts,2009,Noviembre,8.5,MA
Massachusetts,2009,Octubre,8.5,MA
Massachusetts,2009,Septiembre,8.4,MA
Massachusetts,2009,Agosto,8.4,MA
Massachusetts,2009,Julio,8.3,MA
Massachusetts,2009,Junio,8.2,MA
Massachusetts,2009,Mayo,8.1,MA
Massachusetts,2009,Abril,7.9,MA
Massachusetts,2009,Marzo,7.7,MA
Massachusetts,2009,Febrero,7.4,MA
Massachusetts,2009,Enero,7.0,MA
Massachusetts,2010,Diciembre,7.7,MA
Massachusetts,2010,Noviembre,7.8,MA
Massachusetts,2010,Octubre,7.8,MA
Massachusetts,2010,Septiembre,7.9,MA
Massachusetts,2010,Agosto,7.9,MA
Massachusetts,2010,Julio,7.9,MA
Massachusetts,2010,Junio,8.0,MA
Massachusetts,2010,Mayo,8.1,MA
Massachusetts,2010,Abril,8.3,MA
Massachusetts,2010,Marzo,8.4,MA
Massachusetts,2010,Febrero,8.4,MA
Massachusetts,2010,Enero,8.5,MA
Maryland,2000,Diciembre,3.6,MD
Maryland,2000,Noviembre,3.6,MD
Maryland,2000,Octubre,3.6,MD
Maryland,2000,Septiembre,3.6,MD
Maryland,2000,Agosto,3.6,MD
Maryland,2000,Julio,3.6,MD
Maryland,2000,Junio,3.6,MD
Maryland,2000,Mayo,3.5,MD
Maryland,2000,Abril,3.5,MD
Maryland,2000,Marzo,3.4,MD
Maryland,2000,Febrero,3.3,MD
Maryland,2000,Enero,3.3,MD
Maryland,2001,Diciembre,5.0,MD
Maryland,2001,Noviembre,4.9,MD
Maryland,2001,Octubre,4.7,MD
Maryland,2001,Septiembre,4.6,MD
Maryland,2001,Agosto,4.4,MD
Maryland,2001,Julio,4.2,MD
Maryland,2001,Junio,4.0,MD
Maryland,2001,Mayo,3.9,MD
Maryland,2001,Abril,3.8,MD
Maryland,2001,Marzo,3.7,MD
Maryland,2001,Febrero,3.7,MD
Maryland,2001,Enero,3.6,MD
Maryland,2002,Diciembre,4.6,MD
Maryland,2002,Noviembre,4.6,MD
Maryland,2002,Octubre,4.6,MD
Maryland,2002,Septiembre,4.6,MD
Maryland,2002,Agosto,4.6,MD
Maryland,2002,Julio,4.7,MD
Maryland,2002,Junio,4.8,MD
Maryland,2002,Mayo,4.9,MD
Maryland,2002,Abril,4.9,MD
Maryland,2002,Marzo,5.0,MD
Maryland,2002,Febrero,5.0,MD
Maryland,2002,Enero,5.0,MD
Maryland,2003,Diciembre,4.7,MD
Maryland,2003,Noviembre,4.7,MD
Maryland,2003,Octubre,4.7,MD
Maryland,2003,Septiembre,4.8,MD
Maryland,2003,Agosto,4.8,MD
Maryland,2003,Julio,4.9,MD
Maryland,2003,Junio,4.9,MD
Maryland,2003,Mayo,4.9,MD
Maryland,2003,Abril,4.9,MD
Maryland,2003,Marzo,4.8,MD
Maryland,2003,Febrero,4.8,MD
Maryland,2003,Enero,4.7,MD
Maryland,2004,Diciembre,4.7,MD
Maryland,2004,Noviembre,4.7,MD
Maryland,2004,Octubre,4.6,MD
Maryland,2004,Septiembre,4.6,MD
Maryland,2004,Agosto,4.6,MD
Maryland,2004,Julio,4.6,MD
Maryland,2004,Junio,4.6,MD
Maryland,2004,Mayo,4.6,MD
Maryland,2004,Abril,4.6,MD
Maryland,2004,Marzo,4.6,MD
Maryland,2004,Febrero,4.6,MD
Maryland,2004,Enero,4.6,MD
Maryland,2005,Diciembre,4.1,MD
Maryland,2005,Noviembre,4.2,MD
Maryland,2005,Octubre,4.3,MD
Maryland,2005,Septiembre,4.4,MD
Maryland,2005,Agosto,4.4,MD
Maryland,2005,Julio,4.4,MD
Maryland,2005,Junio,4.5,MD
Maryland,2005,Mayo,4.6,MD
Maryland,2005,Abril,4.7,MD
Maryland,2005,Marzo,4.7,MD
Maryland,2005,Febrero,4.7,MD
Maryland,2005,Enero,4.7,MD
Maryland,2006,Diciembre,4.1,MD
Maryland,2006,Noviembre,4.2,MD
Maryland,2006,Octubre,4.2,MD
Maryland,2006,Septiembre,4.3,MD
Maryland,2006,Agosto,4.3,MD
Maryland,2006,Julio,4.3,MD
Maryland,2006,Junio,4.3,MD
Maryland,2006,Mayo,4.2,MD
Maryland,2006,Abril,4.1,MD
Maryland,2006,Marzo,4.0,MD
Maryland,2006,Febrero,4.0,MD
Maryland,2006,Enero,4.1,MD
Maryland,2007,Diciembre,3.6,MD
Maryland,2007,Noviembre,3.6,MD
Maryland,2007,Octubre,3.7,MD
Maryland,2007,Septiembre,3.7,MD
Maryland,2007,Agosto,3.7,MD
Maryland,2007,Julio,3.7,MD
Maryland,2007,Junio,3.7,MD
Maryland,2007,Mayo,3.7,MD
Maryland,2007,Abril,3.7,MD
Maryland,2007,Marzo,3.8,MD
Maryland,2007,Febrero,3.9,MD
Maryland,2007,Enero,4.0,MD
Maryland,2008,Diciembre,6.2,MD
Maryland,2008,Noviembre,5.7,MD
Maryland,2008,Octubre,5.3,MD
Maryland,2008,Septiembre,5.0,MD
Maryland,2008,Agosto,4.7,MD
Maryland,2008,Julio,4.5,MD
Maryland,2008,Junio,4.2,MD
Maryland,2008,Mayo,4.0,MD
Maryland,2008,Abril,3.8,MD
Maryland,2008,Marzo,3.7,MD
Maryland,2008,Febrero,3.6,MD
Maryland,2008,Enero,3.6,MD
Maryland,2009,Diciembre,8.0,MD
Maryland,2009,Noviembre,7.9,MD
Maryland,2009,Octubre,7.8,MD
Maryland,2009,Septiembre,7.8,MD
Maryland,2009,Agosto,7.7,MD
Maryland,2009,Julio,7.7,MD
Maryland,2009,Junio,7.7,MD
Maryland,2009,Mayo,7.6,MD
Maryland,2009,Abril,7.5,MD
Maryland,2009,Marzo,7.3,MD
Maryland,2009,Febrero,7.0,MD
Maryland,2009,Enero,6.6,MD
Maryland,2010,Diciembre,7.6,MD
Maryland,2010,Noviembre,7.7,MD
Maryland,2010,Octubre,7.7,MD
Maryland,2010,Septiembre,7.7,MD
Maryland,2010,Agosto,7.7,MD
Maryland,2010,Julio,7.7,MD
Maryland,2010,Junio,7.8,MD
Maryland,2010,Mayo,7.9,MD
Maryland,2010,Abril,7.9,MD
Maryland,2010,Marzo,8.0,MD
Maryland,2010,Febrero,8.1,MD
Maryland,2010,Enero,8.1,MD
Maine,2000,Diciembre,3.2,ME
Maine,2000,Noviembre,3.2,ME
Maine,2000,Octubre,3.2,ME
Maine,2000,Septiembre,3.2,ME
Maine,2000,Agosto,3.2,ME
Maine,2000,Julio,3.2,ME
Maine,2000,Junio,3.3,ME
Maine,2000,Mayo,3.3,ME
Maine,2000,Abril,3.4,ME
Maine,2000,Marzo,3.5,ME
Maine,2000,Febrero,3.6,ME
Maine,2000,Enero,3.7,ME
Maine,2001,Diciembre,4.2,ME
Maine,2001,Noviembre,4.1,ME
Maine,2001,Octubre,4.1,ME
Maine,2001,Septiembre,4.0,ME
Maine,2001,Agosto,3.9,ME
Maine,2001,Julio,3.8,ME
Maine,2001,Junio,3.7,ME
Maine,2001,Mayo,3.7,ME
Maine,2001,Abril,3.6,ME
Maine,2001,Marzo,3.4,ME
Maine,2001,Febrero,3.3,ME
Maine,2001,Enero,3.2,ME
Maine,2002,Diciembre,4.9,ME
Maine,2002,Noviembre,4.7,ME
Maine,2002,Octubre,4.6,ME
Maine,2002,Septiembre,4.5,ME
Maine,2002,Agosto,4.5,ME
Maine,2002,Julio,4.4,ME
Maine,2002,Junio,4.4,ME
Maine,2002,Mayo,4.4,ME
Maine,2002,Abril,4.3,ME
Maine,2002,Marzo,4.3,ME
Maine,2002,Febrero,4.3,ME
Maine,2002,Enero,4.2,ME
Maine,2003,Diciembre,4.9,ME
Maine,2003,Noviembre,5.0,ME
Maine,2003,Octubre,5.1,ME
Maine,2003,Septiembre,5.2,ME
Maine,2003,Agosto,5.2,ME
Maine,2003,Julio,5.3,ME
Maine,2003,Junio,5.3,ME
Maine,2003,Mayo,5.3,ME
Maine,2003,Abril,5.2,ME
Maine,2003,Marzo,5.2,ME
Maine,2003,Febrero,5.1,ME
Maine,2003,Enero,5.0,ME
Maine,2004,Diciembre,4.7,ME
Maine,2004,Noviembre,4.7,ME
Maine,2004,Octubre,4.6,ME
Maine,2004,Septiembre,4.6,ME
Maine,2004,Agosto,4.6,ME
Maine,2004,Julio,4.6,ME
Maine,2004,Junio,4.6,ME
Maine,2004,Mayo,4.6,ME
Maine,2004,Abril,4.6,ME
Maine,2004,Marzo,4.7,ME
Maine,2004,Febrero,4.8,ME
Maine,2004,Enero,4.8,ME
Maine,2005,Diciembre,4.8,ME
Maine,2005,Noviembre,4.9,ME
Maine,2005,Octubre,4.9,ME
Maine,2005,Septiembre,5.0,ME
Maine,2005,Agosto,4.9,ME
Maine,2005,Julio,4.9,ME
Maine,2005,Junio,4.9,ME
Maine,2005,Mayo,4.9,ME
Maine,2005,Abril,4.9,ME
Maine,2005,Marzo,4.9,ME
Maine,2005,Febrero,4.9,ME
Maine,2005,Enero,4.8,ME
Maine,2006,Diciembre,4.7,ME
Maine,2006,Noviembre,4.8,ME
Maine,2006,Octubre,4.8,ME
Maine,2006,Septiembre,4.9,ME
Maine,2006,Agosto,4.8,ME
Maine,2006,Julio,4.8,ME
Maine,2006,Junio,4.7,ME
Maine,2006,Mayo,4.6,ME
Maine,2006,Abril,4.6,ME
Maine,2006,Marzo,4.6,ME
Maine,2006,Febrero,4.6,ME
Maine,2006,Enero,4.7,ME
Maine,2007,Diciembre,4.7,ME
Maine,2007,Noviembre,4.8,ME
Maine,2007,Octubre,4.8,ME
Maine,2007,Septiembre,4.8,ME
Maine,2007,Agosto,4.8,ME
Maine,2007,Julio,4.7,ME
Maine,2007,Junio,4.7,ME
Maine,2007,Mayo,4.6,ME
Maine,2007,Abril,4.6,ME
Maine,2007,Marzo,4.6,ME
Maine,2007,Febrero,4.6,ME
Maine,2007,Enero,4.6,ME
Maine,2008,Diciembre,7.0,ME
Maine,2008,Noviembre,6.5,ME
Maine,2008,Octubre,6.1,ME
Maine,2008,Septiembre,5.7,ME
Maine,2008,Agosto,5.5,ME
Maine,2008,Julio,5.3,ME
Maine,2008,Junio,5.1,ME
Maine,2008,Mayo,4.9,ME
Maine,2008,Abril,4.8,ME
Maine,2008,Marzo,4.7,ME
Maine,2008,Febrero,4.6,ME
Maine,2008,Enero,4.6,ME
Maine,2009,Diciembre,8.7,ME
Maine,2009,Noviembre,8.6,ME
Maine,2009,Octubre,8.6,ME
Maine,2009,Septiembre,8.5,ME
Maine,2009,Agosto,8.5,ME
Maine,2009,Julio,8.5,ME
Maine,2009,Junio,8.6,ME
Maine,2009,Mayo,8.5,ME
Maine,2009,Abril,8.5,ME
Maine,2009,Marzo,8.3,ME
Maine,2009,Febrero,7.9,ME
Maine,2009,Enero,7.5,ME
Maine,2010,Diciembre,8.1,ME
Maine,2010,Noviembre,8.2,ME
Maine,2010,Octubre,8.3,ME
Maine,2010,Septiembre,8.3,ME
Maine,2010,Agosto,8.3,ME
Maine,2010,Julio,8.3,ME
Maine,2010,Junio,8.3,ME
Maine,2010,Mayo,8.5,ME
Maine,2010,Abril,8.6,ME
Maine,2010,Marzo,8.7,ME
Maine,2010,Febrero,8.7,ME
Maine,2010,Enero,8.7,ME
Míchigan,2000,Diciembre,4.2,
Míchigan,2000,Noviembre,4.1,
Míchigan,2000,Octubre,4.0,
Míchigan,2000,Septiembre,3.9,
Míchigan,2000,Agosto,3.9,
Míchigan,2000,Julio,3.8,
Míchigan,2000,Junio,3.7,
Míchigan,2000,Mayo,3.5,
Míchigan,2000,Abril,3.4,
Míchigan,2000,Marzo,3.3,
Míchigan,2000,Febrero,3.2,
Míchigan,2000,Enero,3.3,
Míchigan,2001,Diciembre,6.2,
Míchigan,2001,Noviembre,6.0,
Míchigan,2001,Octubre,5.8,
Míchigan,2001,Septiembre,5.5,
Míchigan,2001,Agosto,5.2,
Míchigan,2001,Julio,5.0,
Míchigan,2001,Junio,4.9,
Míchigan,2001,Mayo,4.8,
Míchigan,2001,Abril,4.8,
Míchigan,2001,Marzo,4.7,
Míchigan,2001,Febrero,4.6,
Míchigan,2001,Enero,4.4,
Míchigan,2002,Diciembre,6.3,
Míchigan,2002,Noviembre,6.2,
Míchigan,2002,Octubre,6.0,
Míchigan,2002,Septiembre,6.0,
Míchigan,2002,Agosto,6.0,
Míchigan,2002,Julio,6.1,
Míchigan,2002,Junio,6.2,
Míchigan,2002,Mayo,6.3,
Míchigan,2002,Abril,6.3,
Míchigan,2002,Marzo,6.3,
Míchigan,2002,Febrero,6.3,
Míchigan,2002,Enero,6.3,
Míchigan,2003,Diciembre,6.8,
Míchigan,2003,Noviembre,6.9,
Míchigan,2003,Octubre,7.1,
Míchigan,2003,Septiembre,7.3,
Míchigan,2003,Agosto,7.4,
Míchigan,2003,Julio,7.4,
Míchigan,2003,Junio,7.4,
Míchigan,2003,Mayo,7.3,
Míchigan,2003,Abril,7.2,
Míchigan,2003,Marzo,7.0,
Míchigan,2003,Febrero,6.8,
Míchigan,2003,Enero,6.5,
Míchigan,2004,Diciembre,7.2,
Míchigan,2004,Noviembre,7.2,
Míchigan,2004,Octubre,7.2,
Míchigan,2004,Septiembre,7.1,
Míchigan,2004,Agosto,7.0,
Míchigan,2004,Julio,7.0,
Míchigan,2004,Junio,6.9,
Míchigan,2004,Mayo,6.9,
Míchigan,2004,Abril,6.8,
Míchigan,2004,Marzo,6.7,
Míchigan,2004,Febrero,6.7,
Míchigan,2004,Enero,6.7,
Míchigan,2005,Diciembre,6.7,
Míchigan,2005,Noviembre,6.7,
Míchigan,2005,Octubre,6.6,
Míchigan,2005,Septiembre,6.6,
Míchigan,2005,Agosto,6.6,
Míchigan,2005,Julio,6.6,
Míchigan,2005,Junio,6.7,
Míchigan,2005,Mayo,6.8,
Míchigan,2005,Abril,6.9,
Míchigan,2005,Marzo,7.0,
Míchigan,2005,Febrero,7.1,
Míchigan,2005,Enero,7.2,
Míchigan,2006,Diciembre,7.0,
Míchigan,2006,Noviembre,7.1,
Míchigan,2006,Octubre,7.2,
Míchigan,2006,Septiembre,7.2,
Míchigan,2006,Agosto,7.1,
Míchigan,2006,Julio,7.1,
Míchigan,2006,Junio,7.1,
Míchigan,2006,Mayo,7.0,
Míchigan,2006,Abril,7.0,
Míchigan,2006,Marzo,6.9,
Míchigan,2006,Febrero,6.9,
Míchigan,2006,Enero,6.8,
Míchigan,2007,Diciembre,7.2,
Míchigan,2007,Noviembre,7.3,
Míchigan,2007,Octubre,7.3,
Míchigan,2007,Septiembre,7.3,
Míchigan,2007,Agosto,7.2,
Míchigan,2007,Julio,7.1,
Míchigan,2007,Junio,7.0,
Míchigan,2007,Mayo,6.9,
Míchigan,2007,Abril,6.9,
Míchigan,2007,Marzo,6.9,
Míchigan,2007,Febrero,6.9,
Míchigan,2007,Enero,7.0,
Míchigan,2008,Diciembre,10.1,
Míchigan,2008,Noviembre,9.6,
Míchigan,2008,Octubre,9.1,
Míchigan,2008,Septiembre,8.7,
Míchigan,2008,Agosto,8.4,
Míchigan,2008,Julio,8.1,
Míchigan,2008,Junio,7.9,
Míchigan,2008,Mayo,7.6,
Míchigan,2008,Abril,7.4,
Míchigan,2008,Marzo,7.3,
Míchigan,2008,Febrero,7.2,
Míchigan,2008,Enero,7.2,
Míchigan,2009,Diciembre,13.3,
Míchigan,2009,Noviembre,13.4,
Míchigan,2009,Octubre,13.5,
Míchigan,2009,Septiembre,13.7,
Míchigan,2009,Agosto,13.8,
Míchigan,2009,Julio,14.0,
Míchigan,2009,Junio,14.0,
Míchigan,2009,Mayo,13.6,
Míchigan,2009,Abril,13.1,
Míchigan,2009,Marzo,12.5,
Míchigan,2009,Febrero,11.8,
Míchigan,2009,Enero,10.9,
Míchigan,2010,Diciembre,10.8,
Míchigan,2010,Noviembre,11.2,
Míchigan,2010,Octubre,11.5,
Míchigan,2010,Septiembre,11.7,
Míchigan,2010,Agosto,12.0,
Míchigan,2010,Julio,12.3,
Míchigan,2010,Junio,12.4,
Míchigan,2010,Mayo,12.5,
Míchigan,2010,Abril,12.7,
Míchigan,2010,Marzo,12.9,
Míchigan,2010,Febrero,13.1,
Míchigan,2010,Enero,13.2,
Minnesota,2000,Diciembre,3.2,MN
Minnesota,2000,Noviembre,3.2,MN
Minnesota,2000,Octubre,3.2,MN
Minnesota,2000,Septiembre,3.2,MN
Minnesota,2000,Agosto,3.1,MN
Minnesota,2000,Julio,3.0,MN
Minnesota,2000,Junio,3.0,MN
Minnesota,2000,Mayo,2.9,MN
Minnesota,2000,Abril,2.9,MN
Minnesota,2000,Marzo,2.9,MN
Minnesota,2000,Febrero,2.9,MN
Minnesota,2000,Enero,2.9,MN
Minnesota,2001,Diciembre,4.4,MN
Minnesota,2001,Noviembre,4.3,MN
Minnesota,2001,Octubre,4.1,MN
Minnesota,2001,Septiembre,4.0,MN
Minnesota,2001,Agosto,3.9,MN
Minnesota,2001,Julio,3.8,MN
Minnesota,2001,Junio,3.7,MN
Minnesota,2001,Mayo,3.6,MN
Minnesota,2001,Abril,3.5,MN
Minnesota,2001,Marzo,3.4,MN
Minnesota,2001,Febrero,3.3,MN
Minnesota,2001,Enero,3.3,MN
Minnesota,2002,Diciembre,4.4,MN
Minnesota,2002,Noviembre,4.4,MN
Minnesota,2002,Octubre,4.3,MN
Minnesota,2002,Septiembre,4.3,MN
Minnesota,2002,Agosto,4.3,MN
Minnesota,2002,Julio,4.4,MN
Minnesota,2002,Junio,4.5,MN
Minnesota,2002,Mayo,4.6,MN
Minnesota,2002,Abril,4.6,MN
Minnesota,2002,Marzo,4.6,MN
Minnesota,2002,Febrero,4.6,MN
Minnesota,2002,Enero,4.6,MN
Minnesota,2003,Diciembre,4.8,MN
Minnesota,2003,Noviembre,4.9,MN
Minnesota,2003,Octubre,4.9,MN
Minnesota,2003,Septiembre,4.9,MN
Minnesota,2003,Agosto,5.0,MN
Minnesota,2003,Julio,4.9,MN
Minnesota,2003,Junio,4.9,MN
Minnesota,2003,Mayo,4.8,MN
Minnesota,2003,Abril,4.7,MN
Minnesota,2003,Marzo,4.6,MN
Minnesota,2003,Febrero,4.5,MN
Minnesota,2003,Enero,4.5,MN
Minnesota,2004,Diciembre,4.3,MN
Minnesota,2004,Noviembre,4.4,MN
Minnesota,2004,Octubre,4.4,MN
Minnesota,2004,Septiembre,4.5,MN
Minnesota,2004,Agosto,4.6,MN
Minnesota,2004,Julio,4.6,MN
Minnesota,2004,Junio,4.6,MN
Minnesota,2004,Mayo,4.7,MN
Minnesota,2004,Abril,4.7,MN
Minnesota,2004,Marzo,4.7,MN
Minnesota,2004,Febrero,4.7,MN
Minnesota,2004,Enero,4.8,MN
Minnesota,2005,Diciembre,4.1,MN
Minnesota,2005,Noviembre,4.1,MN
Minnesota,2005,Octubre,4.1,MN
Minnesota,2005,Septiembre,4.0,MN
Minnesota,2005,Agosto,4.0,MN
Minnesota,2005,Julio,4.0,MN
Minnesota,2005,Junio,4.0,MN
Minnesota,2005,Mayo,4.1,MN
Minnesota,2005,Abril,4.1,MN
Minnesota,2005,Marzo,4.2,MN
Minnesota,2005,Febrero,4.2,MN
Minnesota,2005,Enero,4.3,MN
Minnesota,2006,Diciembre,4.3,MN
Minnesota,2006,Noviembre,4.3,MN
Minnesota,2006,Octubre,4.2,MN
Minnesota,2006,Septiembre,4.1,MN
Minnesota,2006,Agosto,4.0,MN
Minnesota,2006,Julio,3.9,MN
Minnesota,2006,Junio,3.9,MN
Minnesota,2006,Mayo,3.9,MN
Minnesota,2006,Abril,3.9,MN
Minnesota,2006,Marzo,4.0,MN
Minnesota,2006,Febrero,4.1,MN
Minnesota,2006,Enero,4.1,MN
Minnesota,2007,Diciembre,4.7,MN
Minnesota,2007,Noviembre,4.8,MN
Minnesota,2007,Octubre,4.8,MN
Minnesota,2007,Septiembre,4.7,MN
Minnesota,2007,Agosto,4.7,MN
Minnesota,2007,Julio,4.6,MN
Minnesota,2007,Junio,4.6,MN
Minnesota,2007,Mayo,4.5,MN
Minnesota,2007,Abril,4.4,MN
Minnesota,2007,Marzo,4.4,MN
Minnesota,2007,Febrero,4.4,MN
Minnesota,2007,Enero,4.4,MN
Minnesota,2008,Diciembre,6.7,MN
Minnesota,2008,Noviembre,6.3,MN
Minnesota,2008,Octubre,6.0,MN
Minnesota,2008,Septiembre,5.7,MN
Minnesota,2008,Agosto,5.6,MN
Minnesota,2008,Julio,5.4,MN
Minnesota,2008,Junio,5.3,MN
Minnesota,2008,Mayo,5.1,MN
Minnesota,2008,Abril,4.9,MN
Minnesota,2008,Marzo,4.8,MN
Minnesota,2008,Febrero,4.7,MN
Minnesota,2008,Enero,4.7,MN
Minnesota,2009,Diciembre,7.8,MN
Minnesota,2009,Noviembre,7.9,MN
Minnesota,2009,Octubre,7.9,MN
Minnesota,2009,Septiembre,8.0,MN
Minnesota,2009,Agosto,8.0,MN
Minnesota,2009,Julio,8.1,MN
Minnesota,2009,Junio,8.2,MN
Minnesota,2009,Mayo,8.2,MN
Minnesota,2009,Abril,8.1,MN
Minnesota,2009,Marzo,7.9,MN
Minnesota,2009,Febrero,7.6,MN
Minnesota,2009,Enero,7.2,MN
Minnesota,2010,Diciembre,7.1,MN
Minnesota,2010,Noviembre,7.2,MN
Minnesota,2010,Octubre,7.3,MN
Minnesota,2010,Septiembre,7.3,MN
Minnesota,2010,Agosto,7.3,MN
Minnesota,2010,Julio,7.2,MN
Minnesota,2010,Junio,7.3,MN
Minnesota,2010,Mayo,7.4,MN
Minnesota,2010,Abril,7.5,MN
Minnesota,2010,Marzo,7.6,MN
Minnesota,2010,Febrero,7.7,MN
Minnesota,2010,Enero,7.8,MN
Misuri,2000,Diciembre,4.1,
Misuri,2000,Noviembre,3.9,
Misuri,2000,Octubre,3.8,
Misuri,2000,Septiembre,3.6,
Misuri,2000,Agosto,3.5,
Misuri,2000,Julio,3.4,
Misuri,2000,Junio,3.3,
Misuri,2000,Mayo,3.2,
Misuri,2000,Abril,3.1,
Misuri,2000,Marzo,3.1,
Misuri,2000,Febrero,3.0,
Misuri,2000,Enero,3.0,
Misuri,2001,Diciembre,5.1,
Misuri,2001,Noviembre,5.0,
Misuri,2001,Octubre,4.9,
Misuri,2001,Septiembre,4.7,
Misuri,2001,Agosto,4.5,
Misuri,2001,Julio,4.4,
Misuri,2001,Junio,4.3,
Misuri,2001,Mayo,4.2,
Misuri,2001,Abril,4.2,
Misuri,2001,Marzo,4.2,
Misuri,2001,Febrero,4.2,
Misuri,2001,Enero,4.2,
Misuri,2002,Diciembre,5.3,
Misuri,2002,Noviembre,5.3,
Misuri,2002,Octubre,5.3,
Misuri,2002,Septiembre,5.3,
Misuri,2002,Agosto,5.3,
Misuri,2002,Julio,5.3,
Misuri,2002,Junio,5.3,
Misuri,2002,Mayo,5.3,
Misuri,2002,Abril,5.3,
Misuri,2002,Marzo,5.3,
Misuri,2002,Febrero,5.2,
Misuri,2002,Enero,5.2,
Misuri,2003,Diciembre,5.6,
Misuri,2003,Noviembre,5.6,
Misuri,2003,Octubre,5.7,
Misuri,2003,Septiembre,5.8,
Misuri,2003,Agosto,5.8,
Misuri,2003,Julio,5.9,
Misuri,2003,Junio,5.8,
Misuri,2003,Mayo,5.7,
Misuri,2003,Abril,5.6,
Misuri,2003,Marzo,5.5,
Misuri,2003,Febrero,5.5,
Misuri,2003,Enero,5.4,
Misuri,2004,Diciembre,6.0,
Misuri,2004,Noviembre,6.0,
Misuri,2004,Octubre,6.0,
Misuri,2004,Septiembre,6.0,
Misuri,2004,Agosto,6.0,
Misuri,2004,Julio,6.0,
Misuri,2004,Junio,5.9,
Misuri,2004,Mayo,5.9,
Misuri,2004,Abril,5.8,
Misuri,2004,Marzo,5.7,
Misuri,2004,Febrero,5.6,
Misuri,2004,Enero,5.6,
Misuri,2005,Diciembre,5.0,
